Publicado em 10/11 às 20:10;cód. 1099570331;169.900;;Carros, vans e utilitários,NISSAN FRONTIER,NISSAN,2019,59909,2.0 - 2.9,Diesel,Automático,Elétrica,Cinza,4 portas,0;Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Trava elétrica,Ar condicionado,Alarme,Som;Profissional;Unaí;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-2-3-16v-turbo-diesel-xe-cd-4x4-automatico-1099570331;10/11/2022
Publicado em 10/11 às 17:30;cód. 1098270666;71.000;Aceita troca,IPVA pago;Carros, vans e utilitários,FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Pick-up,2019,48900,1.4,Flex,Não,Manual,Hidráulica,Branco,4 portas,4;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som,Sensor de ré;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/strada-cd-2019-1098270666;10/11/2022
Publicado em 10/11 às 17:29;cód. 1108117930;122.900;Aceita troca,IPVA pago;Carros, vans e utilitários,JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2019,53000,2.0 - 2.9,Flex,Não,Automático,Elétrica,Branco,4 portas,5;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som,Sensor de ré,Câmera de ré;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-flex-2019-1108117930;10/11/2022
Publicado em 10/11 às 17:18;cód. 1108115111;74.000;Aceita troca,IPVA pago;Carros, vans e utilitários,FORD ECOSPORT SE 1.5 12V FLEX 5P MEC.,FORD,SUV,2019,59000,1.5,Flex,Não,Manual,Elétrica,Prata,4 portas,4;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-se-1-5-2019-1108115111;10/11/2022
Publicado em 10/11 às 16:41;cód. 1108099472;79.900;Aceita troca,IPVA pago;Carros, vans e utilitários,TOYOTA YARIS XL 1.3 FLEX 16V 5P AUT.,TOYOTA,Hatch,2019,36000,1.3,Flex,Não,Automático,Elétrica,Vermelho,4 portas,3;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-xl-1-3-2019-1108099472;10/11/2022
Publicado em 10/11 às 16:24;cód. 1108091475;59.000;Aceita troca,IPVA pago,Único dono;Carros, vans e utilitários,GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,42000,1.0,Flex,Não,Manual,Hidráulica,Branco,4 portas;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-completo-2019-19-1108091475;10/11/2022
Publicado em 10/11 às 15:07;cód. 1108055744;74.000;Aceita troca,IPVA pago;Carros, vans e utilitários,FORD ECOSPORT SE 1.5 12V FLEX 5P MEC.,FORD,SUV,2019,59000,1.5,Flex,Não,Manual,Elétrica,Prata,4 portas,5;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/ecosport-se-2019-1108055744;10/11/2022
Publicado em 10/11 às 14:52;cód. 1105239560;49.800;Aceita troca,IPVA pago,Único dono;Carros, vans e utilitários,FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2019,70000,1.0,Flex,Não,Manual,Hidráulica,Prata,4 portas,9;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme,Som;Profissional;Curvelo;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-0-1105239560;10/11/2022
Publicado em 10/11 às 10:08;cód. 1107890673;52.000;;Carros, vans e utilitários,FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2019,54535,Flex,Manual,4 portas;Categoria,Modelo,Marca,Ano,Quilometragem,Combustível,Câmbio,Portas;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Direção hidráulica,Alarme;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-1107890673;10/11/2022
Publicado em 10/11 às 09:46;cód. 1051441319;58.900;;Carros, vans e utilitários,NISSAN VERSA S 1.6 16V FLEXSTART 4P MEC.,NISSAN,Passeio,2019,54800,Flex,Manual,2 portas,5;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Combustível,Câmbio,Portas,Final de placa;Vidro elétrico,Air bag,Trava elétrica,Ar condicionado,Alarme;Profissional;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/versa-2018-2019-1-6-16v-flexstart-s-4p-manual-1051441319;10/11/2022
