Publicado em 09/11 às 12:32;cód. 1107488402;12.500;Aceita troca,IPVA pago;Carros, vans e utilitários,VW - VOLKSWAGEN VOYAGE CL 1.8,VW - VOLKSWAGEN,Sedã,1992,45858,1.8,Gasolina,Não,Manual,Mecânica,Outra,2 portas,3;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Vidro elétrico,Trava elétrica,Alarme,Som;Particular;Felício dos Santos;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/voyage-92-1107488402;10/11/2022
Publicado em 08/11 às 20:58;cód. 1107152741;60.000;Aceita troca,IPVA pago;Carros, vans e utilitários,GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,Caminhão Leve,1992,100000,3.0 - 3.9,Diesel,Não,Manual,Hidráulica,Azul,2 portas,5;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;;Particular;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/vendo-d20-1107152741;10/11/2022
Publicado em 06/11 às 15:43;cód. 1106209571;4.500;IPVA pago,Não aceita troca;Carros, vans e utilitários,VW - VOLKSWAGEN GOL CL 1.6 MI 2P E 4P,VW - VOLKSWAGEN,Hatch,1992,99999999,1.6,Gasolina,Não,Manual,Mecânica,Branco,6;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Final de placa;;Particular;Engenheiro Navarro;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-cht-92-1106209571;10/11/2022
Publicado em 03/11 às 08:38;cód. 1104962257;4.000;Aceita troca;Carros, vans e utilitários,VW - VOLKSWAGEN PARATI GLI / GL 1.8,VW - VOLKSWAGEN,1992,80,2 portas,Não;Categoria,Modelo,Marca,Ano,Quilometragem,Portas,Kit GNV;;Particular;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/paraty-92-1-8-1104962257;10/11/2022
Publicado em 31/10 às 22:17;cód. 1104066951;60.000;IPVA pago,Não aceita troca;Carros, vans e utilitários,GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,Pick-up,1992,14214200,4.0 ou mais,Diesel,Não,Manual,Hidráulica,Vermelho,2 portas,1;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Som;Particular;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/d20-92-otimo-estado-1104066951;10/11/2022
Publicado em 31/10 às 12:02;cód. 1103834176;5.000;Não aceita troca;Carros, vans e utilitários,FORD PAMPA S 1.8,FORD,1992,99999,2 portas,Não;Categoria,Modelo,Marca,Ano,Quilometragem,Portas,Kit GNV;;Particular;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/ford-pampa-1992-1103834176;10/11/2022
Publicado em 20/10 às 11:50;cód. 1099358957;10.000;Aceita troca,IPVA pago;Carros, vans e utilitários,VW - VOLKSWAGEN KOMBI FURGÃO,VW - VOLKSWAGEN,Van/Utilitário,1992,99999999,1.6,Gasolina,Não,Manual,Mecânica,Branco,2 portas,1;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;;Particular;Montes Claros;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/abaixei-pra-vender-logo-linda-kombi-furgao-ano-92-1099358957;10/11/2022
Publicado em 19/10 às 18:07;cód. 1099057453;8.500;Aceita troca,IPVA pago;Carros, vans e utilitários,VW - VOLKSWAGEN GOL CLI / CL/ COPA/ STONES 1.6,VW - VOLKSWAGEN,1992,332000,Gasolina,Não,Manual,Mecânica,Azul,2 portas,8;Categoria,Modelo,Marca,Ano,Quilometragem,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;;Particular;Grão Mogol;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-1-6-1099057453;10/11/2022
Publicado em 29/09 às 19:02;cód. 1090876915;65.000;Aceita troca,IPVA pago;Carros, vans e utilitários,GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,Van/Utilitário,1992,3860003,3.0 - 3.9,Diesel,Não,Manual,Hidráulica,Branco,2 portas,4;Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Kit GNV,Câmbio,Direção,Cor,Portas,Final de placa;Som;Particular;Janaúba;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/d20-ano-1992-1090876915;10/11/2022
